total_pnl,max_dd,ending
1891.19,92.31999999999994,2891.19
1755.84,6.730000000000018,2755.84
1389.35,65.34999999999991,2389.35
1619.23,77.73999999999978,2619.23
2203.02,29.120000000000005,3203.02
1961.59,77.73999999999978,2961.59
1689.37,77.73999999999978,2689.37
2188.78,77.74000000000001,3188.78
1903.06,77.73999999999978,2903.06
1826.3799999999999,77.73999999999978,2826.38
1849.55,105.13999999999987,2849.55
1676.79,77.74000000000001,2676.79
1891.74,65.34999999999991,2891.74
1662.05,67.52999999999975,2662.05
2070.94,65.35000000000002,3070.94
1691.75,29.11999999999989,2691.75
2340.45,77.73999999999978,3340.45
1824.69,29.11999999999989,2824.69
2027.95,12.409999999999854,3027.95
1996.1,104.35999999999967,2996.1
1841.7,77.74000000000001,2841.7
1891.99,77.73999999999978,2891.99
1984.94,77.73999999999978,2984.94
1783.32,65.34999999999991,2783.3199999999997
1944.94,77.74000000000001,2944.94
1760.83,77.74000000000001,2760.83
1563.47,67.07000000000062,2563.4700000000003
2092.93,77.73999999999978,3092.93
1967.8799999999999,65.34999999999991,2967.88
1962.3,91.50999999999976,2962.3
1958.75,35.72999999999979,2958.75
1993.75,77.74000000000001,2993.75
1651.68,65.34999999999991,2651.6800000000003
2036.74,65.34999999999991,3036.74
1456.1200000000001,66.98999999999978,2456.12
2228.0,65.34999999999991,3228.0
1912.71,65.34999999999991,2912.71
2062.84,81.31999999999994,3062.84
1979.3799999999999,65.98999999999978,2979.38
2243.55,77.73999999999978,3243.55
1958.74,77.73999999999978,2958.74
1756.61,65.34999999999991,2756.6099999999997
1898.68,77.74000000000001,2898.6800000000003
1790.31,77.74000000000001,2790.31
1634.19,77.74000000000001,2634.19
1732.45,77.74000000000001,2732.45
1986.61,65.34999999999991,2986.6099999999997
2004.36,77.73999999999978,3004.3599999999997
2106.9,29.11999999999989,3106.9
2048.07,5.75,3048.07
1908.99,29.120000000000005,2908.99
1550.28,77.74000000000001,2550.2799999999997
1748.7,94.4699999999998,2748.7
1892.92,6.669999999999845,2892.92
