total_pnl,max_dd,ending_balance
76.02999999999999,92.95000000000095,1076.03
76.02999999999999,60.42000000000053,1076.03
76.02999999999999,99.72000000000014,1076.03
76.02999999999999,104.42999999999961,1076.03
76.02999999999999,102.21000000000004,1076.03
76.02999999999999,109.8900000000001,1076.03
76.02999999999999,96.55000000000018,1076.03
76.02999999999999,79.79000000000019,1076.03
76.02999999999999,77.11000000000013,1076.03
76.02999999999999,91.91999999999973,1076.03
76.02999999999999,117.31999999999994,1076.03
76.02999999999999,84.34000000000003,1076.03
76.02999999999999,57.19000000000017,1076.03
76.02999999999999,100.61000000000058,1076.03
76.02999999999999,63.860000000000355,1076.03
76.02999999999999,106.54000000000008,1076.03
76.02999999999999,75.73000000000002,1076.03
76.02999999999999,100.36999999999978,1076.03
76.02999999999999,143.35000000000014,1076.03
76.02999999999999,60.00000000000023,1076.03
76.02999999999999,68.15999999999985,1076.03
76.02999999999999,120.13000000000011,1076.03
76.02999999999999,113.20999999999981,1076.03
76.02999999999999,91.71000000000015,1076.03
76.02999999999999,115.18000000000052,1076.03
76.02999999999999,103.94000000000028,1076.03
76.02999999999999,68.61999999999989,1076.03
76.02999999999999,110.16000000000054,1076.03
76.02999999999999,96.57000000000016,1076.03
76.02999999999999,79.70000000000005,1076.03
76.02999999999999,98.85000000000014,1076.03
76.02999999999999,66.01000000000045,1076.03
76.02999999999999,112.92000000000053,1076.03
76.02999999999999,81.0799999999997,1076.03
76.02999999999999,100.66999999999996,1076.03
76.02999999999999,144.19000000000005,1076.03
76.02999999999999,67.95000000000005,1076.03
76.02999999999999,87.18000000000006,1076.03
76.02999999999999,102.00999999999965,1076.03
76.02999999999999,164.58000000000015,1076.03
76.02999999999999,78.33999999999992,1076.03
76.02999999999999,150.86000000000013,1076.03
76.02999999999999,142.33000000000015,1076.03
76.02999999999999,81.80000000000041,1076.03
76.02999999999999,55.83000000000004,1076.03
76.02999999999999,104.15999999999985,1076.03
76.02999999999999,69.1600000000002,1076.03
76.02999999999999,150.9599999999998,1076.03
76.02999999999999,73.43000000000006,1076.03
76.02999999999999,116.55000000000018,1076.03
76.02999999999999,137.75,1076.03
76.02999999999999,75.99000000000001,1076.03
76.02999999999999,100.46000000000015,1076.03
76.02999999999999,90.2299999999999,1076.03
76.02999999999999,114.09000000000003,1076.03
76.02999999999999,91.6900000000004,1076.03
76.02999999999999,105.69000000000005,1076.03
76.02999999999999,120.67999999999984,1076.03
76.02999999999999,155.1600000000002,1076.03
76.02999999999999,82.88000000000034,1076.03
76.02999999999999,90.66999999999996,1076.03
76.02999999999999,104.2700000000001,1076.03
76.02999999999999,70.95999999999981,1076.03
76.02999999999999,77.12000000000023,1076.03
76.02999999999999,106.3599999999999,1076.03
76.02999999999999,95.76000000000045,1076.03
76.02999999999999,91.89000000000067,1076.03
76.02999999999999,87.03000000000009,1076.03
76.02999999999999,92.47000000000003,1076.03
76.02999999999999,75.05000000000007,1076.03
76.02999999999999,111.54000000000019,1076.03
76.02999999999999,124.07000000000016,1076.03
76.02999999999999,119.21000000000038,1076.03
76.02999999999999,99.9799999999999,1076.03
76.02999999999999,97.7000000000005,1076.03
76.02999999999999,134.07000000000005,1076.03
76.02999999999999,83.3499999999998,1076.03
76.02999999999999,76.52999999999997,1076.03
76.02999999999999,141.83000000000038,1076.03
76.02999999999999,86.14000000000033,1076.03
76.02999999999999,84.68000000000006,1076.03
76.02999999999999,55.5,1076.03
76.02999999999999,55.25,1076.03
76.02999999999999,64.04999999999995,1076.03
76.02999999999999,56.99000000000001,1076.03
76.02999999999999,90.6400000000001,1076.03
76.02999999999999,129.73000000000025,1076.03
76.02999999999999,65.74000000000001,1076.03
76.02999999999999,67.37999999999977,1076.03
76.02999999999999,99.86000000000024,1076.03
76.02999999999999,101.4799999999999,1076.03
76.02999999999999,131.27999999999997,1076.03
76.02999999999999,64.3599999999999,1076.03
76.02999999999999,82.95000000000027,1076.03
76.02999999999999,121.43999999999983,1076.03
76.02999999999999,74.51999999999975,1076.03
76.02999999999999,184.75,1076.03
76.02999999999999,57.51999999999998,1076.03
76.02999999999999,158.01999999999987,1076.03
